workCode;orcid_id;org_first_name;org_last_name;input_date
205611592;0000-0002-6678-5811;Johannes;Giesecke;2026-02-13
164315323;0000-0002-6678-5811;Johannes;Giesecke;2024-07-25
205611539;0000-0002-6678-5811;Johannes;Giesecke;2026-02-13
205612039;0000-0002-6678-5811;Johannes;Giesecke;2026-02-13
205612507;0000-0002-6678-5811;Johannes;Giesecke;2026-02-13
102365002;0000-0002-6678-5811;Johannes;Giesecke;2021-11-01
102364999;0000-0002-6678-5811;Johannes;Giesecke;2021-11-01
102364998;0000-0002-6678-5811;Johannes;Giesecke;2021-11-01
169291146;0000-0001-6769-3612;Marco;Giesselmann;2024-10-10
73543341;0000-0001-6769-3612;Marco;Giesselmann;2020-05-07
93135369;0000-0001-6769-3612;Marco;Giesselmann;2021-05-01
145082216;0000-0001-6769-3612;Marco;Giesselmann;2023-10-23
59300691;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59300706;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59300966;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59300759;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301662;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301697;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301749;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301714;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301765;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301783;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301851;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301916;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301865;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301890;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301445;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301341;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301447;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301446;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301449;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301336;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301338;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301443;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301337;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301340;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301444;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
59301339;0000-0001-6769-3612;Marco;Giesselmann;2019-07-09
192613552;0000-0002-8903-4973;David;Glauser;2025-09-24
192613581;0000-0002-8903-4973;David;Glauser;2025-09-24
192613557;0000-0002-8903-4973;David;Glauser;2025-09-24
192613743;0000-0002-8903-4973;David;Glauser;2025-09-24
192614359;0000-0002-8903-4973;David;Glauser;2025-09-24
192614383;0000-0002-8903-4973;David;Glauser;2025-09-24
192614061;0000-0002-8903-4973;David;Glauser;2025-09-24
192614318;0000-0002-8903-4973;David;Glauser;2025-09-24
192614468;0000-0002-8903-4973;David;Glauser;2025-09-24
192614408;0000-0002-8903-4973;David;Glauser;2025-09-24
192614573;0000-0002-8903-4973;David;Glauser;2025-09-24
47182905;0000-0002-8903-4973;David;Glauser;2018-08-07
47182917;0000-0002-8903-4973;David;Glauser;2018-08-07
47182910;0000-0002-8903-4973;David;Glauser;2018-08-07
47182937;0000-0002-8903-4973;David;Glauser;2018-08-07
47182929;0000-0002-8903-4973;David;Glauser;2018-08-07
28597419;0000-0002-8903-4973;David;Glauser;2016-12-05
47182936;0000-0002-8903-4973;David;Glauser;2018-08-07
23040747;0000-0002-8903-4973;David;Glauser;2016-03-21
47182934;0000-0002-8903-4973;David;Glauser;2018-08-07
24491894;0000-0002-8903-4973;David;Glauser;2016-06-03
24492526;0000-0002-8903-4973;David;Glauser;2016-06-03
208701077;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208701126;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208701049;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208701025;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208702062;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208702016;0000-0002-3243-1935;Jan;Goebel;2026-03-17
208701007;0000-0002-3243-1935;Jan;Goebel;2026-03-17
202379200;0000-0002-3243-1935;Jan;Goebel;2026-01-14
198978564;0000-0002-3243-1935;Jan;Goebel;2025-12-07
196490473;0000-0002-3243-1935;Jan;Goebel;2025-11-10
197243561;0000-0002-3243-1935;Jan;Goebel;2025-11-18
187651705;0000-0002-3243-1935;Jan;Goebel;2025-07-10
187726512;0000-0002-3243-1935;Jan;Goebel;2025-07-11
186512424;0000-0002-3243-1935;Jan;Goebel;2025-06-23
189375229;0000-0002-3243-1935;Jan;Goebel;2025-08-07
163350591;0000-0002-3243-1935;Jan;Goebel;2024-07-10
163350593;0000-0002-3243-1935;Jan;Goebel;2024-07-10
134308663;0000-0002-3243-1935;Jan;Goebel;2023-05-04
153055235;0000-0002-3243-1935;Jan;Goebel;2024-02-13
141749438;0000-0002-3243-1935;Jan;Goebel;2023-09-05
144052446;0000-0002-3243-1935;Jan;Goebel;2023-10-10
144052448;0000-0002-3243-1935;Jan;Goebel;2023-10-10
141964873;0000-0002-3243-1935;Jan;Goebel;2023-09-08
141340926;0000-0002-3243-1935;Jan;Goebel;2023-08-29
141749468;0000-0002-3243-1935;Jan;Goebel;2023-09-05
137668027;0000-0002-3243-1935;Jan;Goebel;2023-06-28
137715512;0000-0002-3243-1935;Jan;Goebel;2023-06-28
137715520;0000-0002-3243-1935;Jan;Goebel;2023-06-28
134308658;0000-0002-3243-1935;Jan;Goebel;2023-05-04
134306985;0000-0002-3243-1935;Jan;Goebel;2023-05-04
134306987;0000-0002-3243-1935;Jan;Goebel;2023-05-04
133871139;0000-0002-3243-1935;Jan;Goebel;2023-04-27
133871140;0000-0002-3243-1935;Jan;Goebel;2023-04-27
109731915;0000-0002-3243-1935;Jan;Goebel;2022-03-12
81253614;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252900;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252901;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252902;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252903;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252904;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252905;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252909;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252908;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252906;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252907;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252910;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253598;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253601;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252911;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252912;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252916;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252919;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252922;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252930;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252923;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252924;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253591;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252931;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252925;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252926;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253615;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252927;0000-0002-3243-1935;Jan;Goebel;2020-10-01
95027560;0000-0002-3243-1935;Jan;Goebel;2021-06-05
95027605;0000-0002-3243-1935;Jan;Goebel;2021-06-05
81252944;0000-0002-3243-1935;Jan;Goebel;2020-10-01
199897973;0000-0002-3243-1935;Jan;Goebel;2025-12-16
196814567;0000-0002-3243-1935;Jan;Goebel;2025-11-13
81252939;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252933;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252945;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252940;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252934;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253604;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252937;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252946;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252947;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253608;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252948;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252953;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252949;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253621;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253607;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252954;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252950;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252951;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252952;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252956;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252955;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252957;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252958;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252960;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252959;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252961;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252962;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252963;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252966;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253603;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252965;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81252964;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253592;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253612;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253593;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253617;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253606;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253610;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253605;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253618;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253619;0000-0002-3243-1935;Jan;Goebel;2020-10-01
81253596;0000-0002-3243-1935;Jan;Goebel;2020-10-01
193925441;0000-0001-6665-8313;Cornelia;Gresch;2025-10-10
193925442;0000-0001-6665-8313;Cornelia;Gresch;2025-10-10
193925445;0000-0001-6665-8313;Cornelia;Gresch;2025-10-10
193925444;0000-0001-6665-8313;Cornelia;Gresch;2025-10-10
193925443;0000-0001-6665-8313;Cornelia;Gresch;2025-10-10
187520307;0000-0001-6665-8313;Cornelia;Gresch;2025-07-08
192527239;0000-0001-6665-8313;Cornelia;Gresch;2025-09-23
182046151;0000-0001-6665-8313;Cornelia;Gresch;2025-04-11
160969633;0000-0001-6665-8313;Cornelia;Gresch;2024-06-05
158644141;0000-0001-6665-8313;Cornelia;Gresch;2024-04-29
137313779;0000-0001-6665-8313;Cornelia;Gresch;2023-06-21
99499591;0000-0001-6665-8313;Cornelia;Gresch;2021-09-06
99499587;0000-0001-6665-8313;Cornelia;Gresch;2021-09-06
99499590;0000-0001-6665-8313;Cornelia;Gresch;2021-09-06
99499588;0000-0001-6665-8313;Cornelia;Gresch;2021-09-06
99499586;0000-0001-6665-8313;Cornelia;Gresch;2021-09-06
214004087;0000-0003-2241-2439;Angela;Graf;2026-05-07
210282495;0000-0003-2241-2439;Angela;Graf;2026-03-31
205118533;0000-0003-2241-2439;Angela;Graf;2026-02-09
201675831;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675457;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675465;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675459;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675832;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675458;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675460;0000-0003-2241-2439;Angela;Graf;2026-01-07
201678026;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675461;0000-0003-2241-2439;Angela;Graf;2026-01-07
201679768;0000-0003-2241-2439;Angela;Graf;2026-01-07
201676698;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675834;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675462;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675835;0000-0003-2241-2439;Angela;Graf;2026-01-07
201677897;0000-0003-2241-2439;Angela;Graf;2026-01-07
201677648;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675836;0000-0003-2241-2439;Angela;Graf;2026-01-07
201678722;0000-0003-2241-2439;Angela;Graf;2026-01-07
201678321;0000-0003-2241-2439;Angela;Graf;2026-01-07
201678933;0000-0003-2241-2439;Angela;Graf;2026-01-07
201679426;0000-0003-2241-2439;Angela;Graf;2026-01-07
201679267;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675837;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675463;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675464;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675838;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675839;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675840;0000-0003-2241-2439;Angela;Graf;2026-01-07
201675841;0000-0003-2241-2439;Angela;Graf;2026-01-07
177046586;0000-0001-5745-4466;Olaf;Groh-Samberg;2025-01-31
165042173;0000-0001-5745-4466;Olaf;Groh-Samberg;2024-08-06
160033607;0000-0001-5745-4466;Olaf;Groh-Samberg;2024-05-21
77080782;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-07-10
64491411;0000-0001-5745-4466;Olaf;Groh-Samberg;2019-11-12
69308871;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
69309083;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
69308346;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
69308766;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
39597524;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
44779102;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
39596476;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
77080778;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-07-10
39596180;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
44779104;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
39596843;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
39597189;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
39597058;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-12-13
30734938;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30505101;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30455189;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
69316747;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
69311177;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-02-20
30505244;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30505538;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30450890;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30499643;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30455211;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30451865;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30505680;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30734846;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30451506;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30451728;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
77080785;0000-0001-5745-4466;Olaf;Groh-Samberg;2020-07-10
30451824;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30505849;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30450182;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30505895;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30505946;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30499902;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30451977;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30450475;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
44779100;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
30500845;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30500511;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30453872;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455231;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30506468;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30506605;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30499917;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30453889;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30506580;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30506780;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30455248;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455245;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30508331;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30454163;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30577669;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30610676;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-23
30508410;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30508558;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
44779101;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
30454492;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455253;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30508486;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30577805;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30454452;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30508709;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30540613;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30501065;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30577900;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30540557;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30454585;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
44779105;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
30450593;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30578832;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30455261;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455311;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30579291;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30540640;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30542998;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30451058;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30579354;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30579393;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30543276;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30451082;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455026;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30579496;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30543341;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30543063;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30543051;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30499415;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30499221;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30499359;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-20
30579956;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30579994;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30734678;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30580162;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30543448;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30543787;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30543801;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30544059;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30543806;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-21
30571787;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30571815;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
44779099;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
30455066;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30455058;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
44779103;0000-0001-5745-4466;Olaf;Groh-Samberg;2018-05-17
30574940;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30575017;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30610847;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-23
30455157;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-17
30733431;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30611032;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-23
30733548;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30733208;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30733227;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
30577312;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30577342;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-22
30733575;0000-0001-5745-4466;Olaf;Groh-Samberg;2017-02-28
184849624;0000-0001-7878-4464;Christiane;Gross;2025-05-27
191975763;0000-0001-7878-4464;Christiane;Gross;2025-09-16
153867518;0000-0001-7878-4464;Christiane;Gross;2024-02-23
117022306;0000-0001-7878-4464;Christiane;Gross;2022-08-09
136206128;0000-0001-7878-4464;Christiane;Gross;2023-06-02
113251585;0000-0001-7878-4464;Christiane;Gross;2022-05-18
104539499;0000-0001-7878-4464;Christiane;Gross;2021-12-10
98094552;0000-0001-7878-4464;Christiane;Gross;2021-08-05
88915280;0000-0001-7878-4464;Christiane;Gross;2021-02-17
75285374;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77063582;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285219;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77063607;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285207;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285195;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285218;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064354;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064552;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285215;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285061;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285197;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285200;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285198;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285196;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285060;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77063704;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285201;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285202;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285199;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285217;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064625;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77062790;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285203;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285063;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064071;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285211;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064104;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064187;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77062966;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77062932;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77063233;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77063189;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77063041;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064162;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064390;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064255;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285065;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064443;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064204;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77062716;0000-0001-7878-4464;Christiane;Gross;2020-07-10
75285220;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285204;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285066;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285205;0000-0001-7878-4464;Christiane;Gross;2020-06-08
75285206;0000-0001-7878-4464;Christiane;Gross;2020-06-08
77064293;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77063413;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77063457;0000-0001-7878-4464;Christiane;Gross;2020-07-10
77064463;0000-0001-7878-4464;Christiane;Gross;2020-07-10
210835516;0000-0001-7920-1021;Michael;Grätz;2026-04-06
208802992;0000-0001-7920-1021;Michael;Grätz;2026-03-18
182999616;0000-0001-7920-1021;Michael;Grätz;2025-04-27
183493062;0000-0001-7920-1021;Michael;Grätz;2025-05-06
179122906;0000-0001-7920-1021;Michael;Grätz;2025-02-28
177255235;0000-0001-7920-1021;Michael;Grätz;2025-02-03
152374334;0000-0001-7920-1021;Michael;Grätz;2024-02-05
161337438;0000-0001-7920-1021;Michael;Grätz;2024-06-11
146098246;0000-0001-7920-1021;Michael;Grätz;2023-11-07
153972023;0000-0001-7920-1021;Michael;Grätz;2024-02-25
111846504;0000-0001-7920-1021;Michael;Grätz;2022-04-21
108707691;0000-0001-7920-1021;Michael;Grätz;2022-02-23
103202961;0000-0001-7920-1021;Michael;Grätz;2021-11-15
105682953;0000-0001-7920-1021;Michael;Grätz;2022-01-04
105180714;0000-0001-7920-1021;Michael;Grätz;2021-12-22
88673596;0000-0001-7920-1021;Michael;Grätz;2021-02-12
117906895;0000-0001-7920-1021;Michael;Grätz;2022-08-26
117906920;0000-0001-7920-1021;Michael;Grätz;2022-08-26
117906536;0000-0001-7920-1021;Michael;Grätz;2022-08-26
